id_video,titulo,dt_publicacao,id_canal,canal,dt_trending,cont_views,likes,dislikes,cont_comentarios,descricao,categoria
_Pn37qzQr38,SUPERCOPA 2020 AO VIVO! BAYERN X REAL MADRID,2020-09-11 23:17:37+00:00,UCFjrDmEnxrG5TRGVO0TPHLA,Desimpedidos,2020-09-15 00:00:00+00:00,1881340,153247,3284,2233,"Alô, Brasil! A SUPERCOPA ESTÁ DE VOLTA! O primeiro duelo entre Real Madrid x Bayern rolou ao vivasso e você pode conferir aqui o primeiro classificado do mata-mata! Cola com nóis pra assistir esse jogo, NO MÍNIMO HORROROSO, porém um dos melhores da HISTÓRIA! 🔥Sua doação conta muito! Bora ajudar: https://www.graacc.org.br/supercopa/(Seguimos TODAS as normas de segurança e prevenção à COVID-19. Todos os participantes foram testados para todas as partidas.)Segue a gente no Insta: http://bit.ly/seguenoisnoinstaEste é o canal Desimpedidos: o lar da ousadia e alegria, o pojéto do Luxa que deu certo. Quer saber mais? DESCUBRA! És habib.CONTATO: contato@desimpedidos.com.br / imprensa@nwb.com.br--------------------------Experimente 1 mês grátis do banco de trilhas Epidemic Sound: http://bit.ly/epidemicnwb-------------------------Segue a NWB também: @nwb.oficial",Sports
Mo6f6HJFtf0,PREVISÕES DE SETEMBRO PARA OS SIGNOS. Por Astro Elias.,2020-08-27 23:16:59+00:00,UC51Nu_fm9YnWCBOUVmskrxw,Astro Elias,2020-09-01 00:00:00+00:00,115166,19397,102,2117,"Neste vídeo estrela, você irá saber sobre as Previsões do mês de Setembro para o seu signo. Acompanhe os conselhos para passar um mês iluminado. Você pode ir direto para o seu signo solar, ascendente e lunar através da Minutagem. Recomendo que assista a carta do mês e também o momento final onde você escolhe o seu conselho.  Link da nossa Loja. https://www.lolja.com.br/astro-elias/Quer saber sobre consultas e muito mais, visite o nosso site. https://www.astroelias.comMINUTAGEM🎴 Cor do mês, Cartas do mês, 0:00♈️  Áries, 3:58  ♉️ Touro, 10:04♊️ Gêmeos, 15:28♋️ Câncer, 20:24♌️ Leão, 25:53♍️ Virgem, 31:03♎️ Libra, 36:35♏️ Escorpião, 41:41♐️ Sagitário, 46:25♑️ Capricórnio, 51:33♒️ Aquário, 55:31♓️ Peixes, 59:37🌟 ESCOLHA UMA CARTA, 01:04:13INFORMAÇÕES sobre consultas particulares. astroelias11@gmail.comINSTAGRAM, @astroeliasGRATIDÃO SEMPRE!Não se esqueça de se inscrever no canal e deixar o seu like como um abraço pra mim.Estou te esperando para interagir lá no Facebook comigo!https://www.facebook.com/AstroElias11/Quer uma consulta privada com Astro Elias? Saiba mais no vídeo abaixo.https://www.youtube.com/watch?v=amcsN...Ou você pode solicitar pelo e-mail. astroelias11@gmail.com#PrevisoesSetembro #Signos #AstroEliasDá uma passada lá no Instagram para saber o que acontece no canal com antecedência e muito mais.@astroelias",Howto & Style
mCtACa4afZ8,FABIO GIGA RECEBE UMA SURPRESA DA LAND ROVER OFICIAL,2020-09-01 15:00:28+00:00,UCDZgRnMZqD1qeWqLCON8PRA,Fabio Giga PRO,2020-09-06 00:00:00+00:00,253506,39273,133,1123,Fabio Giga Recebeu uma surpresa da Land Rover.----------🔴Quer ver o Desafio dos 500k Pulo de Paraquedas Giga e Pintor Maromba ?Então já se inscreva no canal e ative as notificações. Click no Link e inscreva-se👇 https://www.youtube.com/channel/UCDZgRnMZqD1qeWqLCON8PRA?sub_confirmation=1Agende sua consulta de Nutrição com Fabio Giga(11) 99004-8998SITE DE ROUPAS FABIO GIGAhttps://www.fabiogiga.com.br/INSTAGRAM:https://www.instagram.com/gigaprooficial/?hl=pt-brMelhores Suplementos do Mercadohttps://www.gsuplementos.com.br  Cupom de desconto: GIGAManipulados https://www.oficialfarma.com.br/?utm_source=tradetracker (Cupom: GIGA)https://www.landerlan.com.py/ (Cupom: GIGA)#fabiogiga #giga,Entertainment
Zn-nfo7Ambk,CHEGOU O GRANDE DIA DO CASAMENTO - FOI EMOCIONANTE + ABRINDO OS PRESENTES | Dani Mendes,2021-09-30 15:32:25+00:00,UCAvlPcTn6KYxjnAV0vXalFQ,Dani Mendes,2021-10-05 00:00:00+00:00,139264,21940,309,1662,TRAJES AOCASAR  https://www.instagram.com/aocasar/?hl=pt-brWHATSAPP https://api.whatsapp.com/message/IE6MAYK2FQU5M1❤ Quer me enviar algum mimo? ❤Caixa Postal Nº 5073cep: 31611970Belo Horizonte MG            ------------------------\\-----------------------------EMBAIXADORA DA BELLA JANELA - SIGA O INSTAGRAM 👇https://www.instagram.com/bellajanela/💆‍♀ PROGRESSIVA QUE EU USOhttps://www.lojaybera.com.br/escova-progressiva-fashion-gold-500ml-promocao?parceiro=6971KIT MANUTENÇÃO- SHAMPO PROGRESSIVA E MASCARAhttps://www.lojaybera.com.br/combo-fashion-gold-e-kit-manutencao-promocao?parceiro=6971KIT 100TIMETROS VITAMINA PARA CRESCIMENTO DE CABELOhttps://www.lojaybera.com.br/kit-100timetros-90-capsulas-promocao?parceiro=6971💄CUPOM DESCONTO GLAMBOXhttps://sua.glambox.com.br/glampartner/?c=DANIELAMENDES🎁SITE DOCE DE AROMAS ((cupom de desconto: DANIMENDES)https://www.docedearomas.com.br/💍 JOIA DE LEITE LACKTO: https://bit.ly/2ZrxKvGCUPOM PARA GANHAR MOLDE EXTRA : DANIMENDESOFC CUPOM PARA GANHAR 10% DESCONTO : DANIMENDESOFC10 ► VIDEOS NOVOS TODOS OS DIAS AS 12:30 HORAS ❤► Contato Profissional para lojas e marcas: contatosdanyjeeh@hotmail.comCANAL DO JEEH:https://www.youtube.com/channel/UC8DuXU2xIVmPSL9v4GeSZMQ► Contato Profissional: contatosdanyjeeh@hotmail.com► Vamos ficar mais pertinho? Nos sigam La no Instagram voces vão adorar nossas fotos!► INSTA DANY: @danimendesofchttps://www.instagram.com/danimendesofc/►INSTA JEEH: jeronimo_gulliith_  https://www.instagram.com/jeronimo_gullith_/,People & Blogs
JwJGuXvyEtc,Unboxing: Moto G100 com MODO COMPUTADOR da Motorola,2021-03-25 14:00:03+00:00,UC_bXJnsgwOqEPA_-6N6faKw,Canaltech,2021-04-04 00:00:00+00:00,155791,15280,365,801,"A #Motorola surpreendeu o mercado quando anunciou na Snapdragon Summit do ano passado que lançaria neste ano seu primeiro Moto G com um chip da família Snapdragon 800, até que a empresa trouxe ao mercado chinês o Motorola Edge S, uma variante mais simples da linha Edge equipada com o novo Snapdragon 870, lançado globalmente como o Moto #G100, e novo vazamento reforça essa teoria.O novo intermediário de alto desempenho da Motorola é idêntico ao #EdgeS chinês, seguindo a identidade visual vista em outros dispositivos mais robustos da linha Moto G.Quer comprar smartphone pagando bem menos? Entre no nosso grupo do WhatsApp ou Telegram:https://canalte.ch/grupo-ofertas-youtubeOs menores preços da internet: cupons de desconto e promoções todos os dias!https://ofertas.canaltech.com.br/Inscreva-se no nosso canal!https://canalte.ch/assineyoutubeAcompanhe o Canaltech! Newsletter, apps, podcast e redes sociais!https://canaltech.com.br/360",Science & Technology
ijz5fU2D2i0,"Mumuzinho, Sorriso Maroto - Um Cara Apaixonado",2021-02-05 14:00:23+00:00,UCBJVbABv6GHwkQ4Da0chYmA,MumuzinhoVEVO,2021-02-15 00:00:00+00:00,931855,20156,323,550,"Clique e ouça: https://umusicbrazil.lnk.to/UmCaraApaixonadoSIGA MUMUZINHO:https://www.facebook.com/CantorMumuzinho​ https://www.instagram.com/mumuzinho/​https://twitter.com/mumuzinhoc​https://www.mumuzinho.com.br/UM CARA APAIXONADOEu luto com toda as forças Já fiz de tudo pra esquecer Eu não vou nos mesmos lugares Que eu frequentava com você Mas é só te ver que volta tudo E assim tão perto Aí não me seguro E fatalmente eu vou perder a razão Você também não faz questão de evitar As nossas roupas se embolando pelo chãoÉ um sinal que a hora não vai passar Eu admito tava doido pra te ver Confessa que se tava louca pra me dar, prazer Pensa em um cara apaixonado Coração vidrado Corpo que só quer o seu Mas também quem mandar ser tão linda assim Que sorte a minha o teu amor é meu  Uma produção UNIVERSAL MUSIC dirigida por Bruno Cardoso e Lelê (US3)Equipe Universal Direção artística: Henrique BadkeGerência artística: Miguel AfonsoCoordenação A&R: Fernanda Mesa, Igor Alarcon e Junia CoutinhoLabel Manager: Marcella MoreiraDireção de vídeo: Bruno Fioravanti Produção Executiva: Pietro GrassiaCâmera: Christoffer PixinineEletricista: Renato Silva  Assist Elétrica: Marcos PauloEdição: Michelli marquesProduzido por Bruno Cardoso e Lelê (US3)Gravado na Cia do Técnicos (RJ) por Arthur Luna Complementos na Cia dos Técnicos por Alexandre Veiga e Boris Studios por Bruno VargasMixado por Gabriel Vasconcelos no Estúdio Century (RJ)Músicos convidados: Baterias: Williams Melo Baixo: BorisTeclados e piano acústico: Nélio JrViolão: Marcos Arcanjo e Dinho DaumasArranjo: BorisCavaco e banjo: Thiago Silva Pandeiro, cuíca, repique de mão, caixa e tamborim: MiudinhoSurdo, tanta, ganzá, repique de anel e tamborim: Flavinho Miúdo Protools: Lelê e Gabriel Vasconcelos Coro: Bruno Brito, Rapha Oliveira, Fabiano dos Anjos, Eddy Fiash, Bruno CardosoGH Music e MMZ: Gerenciamento artísticoEmpresários: Andriws Moraes, Pablo Linhares, Igor Faria, Tuka CarvalhoMarketing / Estratégia Digital: Myrella MarinhoProdução: Monica OliveiraArtistico: Renata HassidAgência Digital: DezcargaFãclube: Fabi De JesusEquipe GH: Mairon Moreno, Carol Fernandes#Mumuzinho #SorrisoMaroto #UmCaraApaixonado     Music video by Mumuzinho, Sorriso Maroto performing Um Cara Apaixonado. © 2020 Universal Music Ltdahttp://vevo.ly/fI8oXo",Music
7p6RySdWYDI,MINHA MÃE ESCOLHEU A CASA QUE QUER TANTO MORAR,2022-05-29 14:00:02+00:00,UChMJkHCD2wdvSO7CMOuLR-w,Renato Garcia,2022-06-05 00:00:00+00:00,531921,74282,0,965,CANAL IRENE NOBREGA: https://www.youtube.com/channel/UCfzgzFA3WhrkowZEWjQpWkAMinha Loja: https://www.lojarenatogarcia.com.br/ ●Instagram: https://www.instagram.com/renatogarciayt●Twitter: https://twitter.com/renatogarciayt●Facebook: https://www.facebook.com/renatogarciayoutubeME ENVIE PRESENTES ! Caixa Postal: 8748CEP: 86020980LONDRINA - PR MEU SEGUNDO CANAL: https://www.youtube.com/channel/UClUN2J5hwEsE6_sKW3SPlMg●Contato para parcerias e eventos: renatogarcia.comercial@gmail.com,Entertainment
FX1eWKGGOrY,Ariana Grande Breaks Down Her Iconic Music Videos | Allure,2021-09-10 16:00:06+00:00,UCb0tMboxhHE8Jx6-nhJmRPw,Allure,2021-09-16 00:00:00+00:00,3100081,244970,1381,9482,"Ariana Grande breaks down her most iconic music videos, from Thank U, Next to 34+35. She explains everything from set design, her hair and makeup, working with Director X and how her husband helped with the 'Positions' video. Ariana talks about outtakes while working with Jennifer Coolidge and serves us her best impression of the comedic actress. She also shares some of her favorite Hollywood films and legendary scenes that have influenced her own videos. Still haven’t subscribed to Allure on YouTube? ►► http://bit.ly/AllureYouTubeSubSign up for our monthly Allure Beauty Box ►► https://bit.ly/3itsPmGABOUT ALLUREThe best daily makeup tips, skin-care advice, hair tutorials, product reviews, and videos from beauty experts. Ariana Grande Breaks Down Her Iconic Music Videos | Allure",Entertainment
0K2sLsBMEpU,COLETIVA PÓS-JOGO HERNÁN CRESPO: SÃO PAULO x BOTAFOGO - SP | SPFCTV,2021-03-01 00:54:35+00:00,UCX3zTAsEoZ61rQMYb_08Tow,São Paulo FC,2021-03-04 00:00:00+00:00,89964,6230,83,600,INSCREVA-SE no canal oficial São Paulo FC: http://goo.gl/mXCkhIyoutube.com/spfctv - Desde 2008 levando os bastidores do Tricolor aos torcedores!,Sports
89FrzgsDaDM,Parte 2 #POV: Todos recebem uma quantidade de vidas por ano. #shorts,2021-12-27 14:55:48+00:00,UC40VkzIF6Pu92slQ1rLbR5A,Kaiamlk,2022-01-04 00:00:00+00:00,525246,35520,0,384,"Parte 2 #POV: Todos recebem uma quantidade de vidas por ano. #shortsSe gostar do vídeo, não esqueça de deixar um LIKE 👍🏼 e se inscrever no canal! Clique no 🔔 sininho para não perder nenhum vídeo. ● Instagram: https://www.instagram.com/kaiamlk1k/● TikTok: https://url.gratis/WMzk3U● Discord do canal: https://discord.gg/c9hpmmGNKP⚠️ Nunca clique aqui: https://bit.ly/3lvXlzrlkCréditos: Luigisaraiva#streamer #fortnite #freefire",Gaming
GAnkNb-ZexQ,Marina Sena & HITMAKER - Foi Match (KondZilla),2022-02-11 15:00:14+00:00,UCffDXn7ycAzwL2LDlbyWOTw,Canal KondZilla,2022-02-17 00:00:00+00:00,461850,13576,0,547,"Diretamente da KondZilla, Marina Sena chegou com tudo com HITMAKER para apostar no seu mais novo som intitulado como “Foi Match”. 🔥OUÇA NOSSOS HITS:https://kondzilla.lnk.to/MaisTocadasdYhttps://kondzilla.lnk.to/LancamentosKondZillaDYSHOWS:HITMAKER: booking@hitmakerbrasil.com.brMarina Sena: jorge@ala.companhiaREDES SOCIAIS: LETRA:Foi MatchJá pensei a noite inteiraNão vou ficar aqui sóJá ouvi o som do matchVocê tá comigo, óhSe tiver algum problemaVamo deixar ali, óhVou te levar pro solque tudo é melhor, óhMe fisgou, não tem dilemaVamo entrar no mar éhIsso parece cinemaquero mergulhar éhTe encontreiEu quero tudoTudo com você éhQuero te ver brilharNão foi ilusãoFoi matchNo meu coraçãoJá é matchTo aqui pra te encontrarEu quero entrar no marJa virei sua tiete, aiQuando eu chego é fogo,pensa se eu vou me importar éhcom qualquer situação que vem baixar minha vibeTo tranquilaMinha meta é só multiplicar ehQuero te ver brilharQuero te ver brilharNo meu sonho eu tô contigoVou realizar, néSempre admirei esse seu jeitoIndependenteTodo mundo sabeEu amo tudo que não prendeTô querendo brilharNão foi ilusãoFoi matchNo meu coraçãoJá é matchTo aqui pra te encontrarEu quero entrar no marJa virei sua tiete, aiPRODUÇÃO MUSICAL:HITMAKERDIREÇÃO:Kaique AlvesInscreva-se no CANAL da KondZillahttp://bit.ly/CanalPortalKondZilla#MarinaSena #HITMAKER#FoiMatch #KondZilla #Funk #PortalKondZilla #SomosPluralCopyright © 2021 KondZilla®. Todos os direitos reservados.",Music
Nr_JY5zGOh8,"CR7 MARCA, MAS UNITED PERDE COM ERRO FEIO | YOUNG BOYS 2 X 1 MANCHESTER UNITED | MELHORES MOMENTOS",2021-09-14 19:11:19+00:00,UCs-6sCz2LJm1PrWQN4ErsPw,TNT Sports Brasil,2021-09-16 00:00:00+00:00,1586146,81663,804,4044,"VOCÊ PODE ASSISTIR A TODOS OS JOGOS DA CHAMPIONS, AO VIVO! Vem pra HBO MAX: https://bit.ly/3kg6R7M #HBOMaxOferecimento: #NCH #TudoJuntoeConectado #ICH #MCHCristiano Ronaldo marcou, mas o Manchester United tomou a virada no último minuto de jgoo para o Young Boys, após recuo e erro bizarro de Lingard! Veja os melhores momentos de Young Boys 2 x 1 Manchester United!Assista a todos os jogos ao vivo da Champions League só na HBO Max, além de vários jogos do Brasileirão! Assine e veja tudo isso a partir de R$ 19,90/mês: https://bit.ly/2XdI0K2Acesse o portal da TNT Sports: http://www.tntsports.com.br/Canais:De Placa - http://bit.ly/2HxPlHlDe Sola - http://bit.ly/2k0Xg90EI Games - http://bit.ly/2ufcveAMFM - http://bit.ly/2KnSU6PCortes da TNT Sports - https://bit.ly/3hbxWHC",Sports
Wk74GMRdQkE,Sergio Lopes Live 6 - HOMENAGENS - #EmCasa #CanteComigo #Live #6,2020-08-14 02:39:41+00:00,UC5GskiiRScuC9uhh-_L49Iw,Sergio Lopes Oficial,2020-08-19 00:00:00+00:00,70613,5842,50,222,#SergioLopes • Ouça e siga o Sergio Lopes nas plataformas digitais:https://lnkfi.re/SergioLopesnasplataf...• Inscreva-se no canal do Sergio Lopes:http://bit.ly/CanalSergioLopesOficial• Siga o Sergio Lopes nas redes sociais:www.facebook.com/sergiolopespaginaoficialwww.instagram.com/sergiolopespoetawww.twitter.com/sergiolopesbr,Music
a8nEVGmfqFc,TEMPERAGEM REVOLUCIONÁRIA da Tabs *para regiões quentes* | Tábata Romero,2021-02-13 16:45:01+00:00,UCgMUX1mdct2_hpdDJV6Y6hQ,Tábata Romero,2021-02-22 00:00:00+00:00,96478,15469,161,689,"INFALÍVEL! Se você sempre teve problemas em temperar chocolate, CHEGOU O SEU GRANDE DIAEssa temperagem foi desenvolvida por mim e eu tenho muito prazer em trazer pra vocês! APROVEITEM  ❤Vídeos que complementam:› Tendências Páscoa 2021: https://youtu.be/YinUoo6o6NY› Como aumentar preços: https://youtu.be/4t4bbQZrzzU› Mini Ovos no CopoSe você gostou desse vídeo, compartilha com todo mundo que você conhece! Será que a gente bate 1.5M nesse canal?#tabataromero #temperagemrevolucionária #docesparavender----------✉ Anuncie no Canal da Tábata! comercial@tabataromero.com.br› Use #docesconte em seus posts!› INSTAGRAM: @tabataromeroo | https://instagram.com/tabataromeroo/› GRUPO NO FACEBOOK: http://bit.ly/GrupoDocesConte› FANPAGE: https://www.facebook.com/tabataromerooInscreva-se no Canal (é de graça!) e receba as informações que podem te enriquecer deliciosamente toda semana!Já somos mais de 1.18 M inscritos ;)› Materiais Necessários:- Saquinhos que possam ir ao microondas e à geladeira (uso os de polipropileno)- Termômetro à Laser (pode ser de espeto, mas o à laser é mais fácil)- Um pedaço de pedra (o meu tem 25 x 35 cm)",Entertainment
XhI91sOBJbw,"Paolla Carosella conta experiência traumatizante na Amazônia | Que História é essa, Porchat?",2021-12-22 15:07:05+00:00,UC0f866RMRdL5mSVnipiOHxg,Canal GNT,2022-01-01 00:00:00+00:00,375158,22509,0,353,Fabio Porchat recebe a chef e apresentadora Paola Carosella. Ela conta uma história sobre uma viagem que fez à Amazônia onde sentiu literalmente na pele os efeitos de uma floresta tropical.#PorchatNoGNT #PaolaCarosellaInscreva-se no canal GNT: http://bit.ly/canalGNTAssista aos programas na íntegra no Globoplay + Canais: http://bit.ly/GloboplayCanaisGNTSite: https://gnt.globo.com/Facebook: https://www.facebook.com/gntInstagram: https://instagram.com/gnt/Twitter: https://twitter.com/canalgntPinterest: https://www.pinterest.com/canalgnt,Entertainment
Vd9QkWsd5p4,TXT (투모로우바이투게더) '5시 53분의 하늘에서 발견한 너와 나' Official MV,2020-10-26 09:00:02+00:00,UC3IZKseVpdzPSBaWxBxundA,Big Hit Labels,2020-11-02 00:00:00+00:00,18186288,2175969,29000,312922,"TXT (투모로우바이투게더) '5시 53분의 하늘에서 발견한 너와 나' Official MVDirector : Guzza (Lumpens)Assistant Director : Hyunhee Lim, Kookki KimDirector of Photography : EumkoFocus Puller: Sangwoo Yun, Jaewon Jung 2nd :  Youngwoo LeeDIT :  Eunil Lee3rd : Yuntae KoGaffer : Junghyeok Jeong Lighting Crew. : Junmin Yang ,Seungho Baek , Hyeonseok  Kim , Duhyeon Han , Junseok Oh , Minseong Choi , Dowon Ahn, Gukjin Jeong Jimmy Jib Operator: Youngjung KimJimmy Jib Assistant : Hyunin Kim , Sung Hoon KimTechnocrane Operator: Taehyeon Choi Art Director: Jinsil Park, Bona Kim (MU:E)Assistant Art team: Yeri Kang (MU:E)Art-team Manager: ilho Heo (MU:E)Associate Producer : Emma Sungeun Kim (ge production)Location Manager : Jihoon HanAssitant Producer : Eunah- Seo VFX STUDIO: PLASTIC BEACHVFX Supervisor: OhzeonVFX Assistant Supervisor: JojeemVFX Project Manager: Chanyoung Song, Jieun JeongVFX Producer: Kyutae Jang3D Artist: Kwangwon Lee, Doyeon Kim, Jeonghwa Lee, Jiwon Jeon2D Artist: Gihoon Jang, Hyunjun LeeVisual Creative : Nu Kim, Lee Hyun Ju, Kang Sung Do, Jung Su Jung, Cha Yeon Hwa, RaktaArtist Management: Kim Shin Gyu, Yang Jun Hyeong, Kim Ji Soo, Shin Seung ChanPerformance Directing : Son Sung Deuk, Kim Su Bin, Kwon Yoo Jung, Hyewon ParkBigHit Entertainment. Rights are reserved selectively in the video.Unauthorized reproduction is a violation of applicable laws. Manufactured by BigHit Entertainment, Seoul, KoreaConnect with TOMORROW X TOGETHER:https://twitter.com/TXT_bighithttps://www.facebook.com/TXT.bighithttps://www.youtube.com/txt_bighithttps://www.instagram.com/txt_bighithttps://www.weibo.com/TXTbighithttp://i.youku.com/txtbighit#5시_53분의_하늘에서_발견한_너와_나 #BlueHour #minisode1 #TXT #투모로우바이투게더",Music
